cantNod,Tiempo_ms,Tipo
23,91.3684,MaxC
23,90.6936,MaxC
23,91.7466,MaxC
23,90.7726,MaxC
23,90.7867,MaxC
23,90.1969,MaxC
23,90.3337,MaxC
23,90.415,MaxC
23,91.2025,MaxC
23,91.8354,MaxC
23,91.4718,MaxC
23,91.1862,MaxC
23,91.2694,MaxC
23,91.3709,MaxC
23,91.8506,MaxC
23,91.4218,MaxC
23,90.0903,MaxC
23,91.4109,MaxC
23,91.2701,MaxC
23,92.3957,MaxC
23,90.86,MaxC
23,90.9255,MaxC
23,91.478,MaxC
23,91.361,MaxC
23,90.3044,MaxC
23,91.3159,MaxC
23,90.915,MaxC
23,91.8652,MaxC
23,90.5278,MaxC
23,90.6443,MaxC
23,91.2668,MaxC
23,91.337,MaxC
23,91.2661,MaxC
24,90.7233,MaxC
24,90.4096,MaxC
24,90.6949,MaxC
24,90.5951,MaxC
24,91.1203,MaxC
24,91.2119,MaxC
24,90.0191,MaxC
24,90.2168,MaxC
24,91.664,MaxC
24,90.9845,MaxC
24,91.8753,MaxC
24,91.2822,MaxC
24,89.7038,MaxC
24,92.0251,MaxC
24,91.0275,MaxC
24,90.3328,MaxC
24,90.0335,MaxC
24,88.9728,MaxC
24,91.0575,MaxC
24,90.3013,MaxC
24,90.3656,MaxC
24,89.8612,MaxC
24,91.1038,MaxC
24,90.8553,MaxC
24,90.7861,MaxC
24,90.9967,MaxC
24,90.679,MaxC
24,90.8501,MaxC
24,89.7195,MaxC
24,91.2517,MaxC
24,89.9651,MaxC
24,91.3445,MaxC
24,90.7535,MaxC
24,92.0424,MaxC
24,90.388,MaxC
24,90.3307,MaxC
24,90.9026,MaxC
24,90.4234,MaxC
24,90.6628,MaxC
24,90.3537,MaxC
25,92.3637,MaxC
25,91.4078,MaxC
25,91.7847,MaxC
25,91.5985,MaxC
25,92.1842,MaxC
25,92.3185,MaxC
25,91.4733,MaxC
25,92.1844,MaxC
25,91.8103,MaxC
25,92.2496,MaxC
25,92.3654,MaxC
25,90.9608,MaxC
25,91.2619,MaxC
25,90.5259,MaxC
25,91.2203,MaxC
25,91.5949,MaxC
25,92.1162,MaxC
25,90.6163,MaxC
25,91.7643,MaxC
25,91.81,MaxC
25,92.1865,MaxC
25,92.3136,MaxC
25,91.6646,MaxC
25,91.7508,MaxC
25,91.6174,MaxC
25,91.8118,MaxC
25,92.084,MaxC
25,91.1272,MaxC
25,91.6004,MaxC
25,90.4632,MaxC
25,92.7498,MaxC
25,91.1916,MaxC
25,91.9449,MaxC
25,92.3139,MaxC
25,90.9146,MaxC
25,92.7981,MaxC
25,91.8431,MaxC
25,92.1863,MaxC
25,91.6496,MaxC
25,90.9201,MaxC
26,92.27,MaxC
26,91.0487,MaxC
26,91.1646,MaxC
26,91.1651,MaxC
26,90.8669,MaxC
26,91.2682,MaxC
26,91.9607,MaxC
26,91.2072,MaxC
26,91.1042,MaxC
26,91.2162,MaxC
26,91.241,MaxC
26,90.9116,MaxC
