cantNod,Tiempo_ms,Tipo
16,0.556593,Completo
16,0.630359,Completo
16,0.607882,Completo
16,0.5498,Completo
16,0.551401,Completo
16,0.612166,Completo
16,0.628335,Completo
16,0.550379,Completo
16,0.549383,Completo
16,0.606977,Completo
16,0.550728,Completo
16,0.544604,Completo
16,0.59322,Completo
16,0.607806,Completo
17,0.702165,Completo
17,0.713625,Completo
17,0.640681,Completo
17,0.715766,Completo
17,0.638381,Completo
17,0.633217,Completo
17,0.715174,Completo
17,0.705644,Completo
17,0.725045,Completo
17,0.635309,Completo
17,0.705192,Completo
17,0.711495,Completo
17,0.64111,Completo
17,0.701633,Completo
17,0.720984,Completo
17,0.689829,Completo
17,0.620713,Completo
17,0.609612,Completo
17,0.61829,Completo
17,0.676869,Completo
17,0.607091,Completo
17,0.605994,Completo
17,0.691661,Completo
17,0.685223,Completo
17,0.688322,Completo
17,0.696296,Completo
17,0.625977,Completo
17,0.617327,Completo
17,0.679604,Completo
17,0.616937,Completo
17,0.697329,Completo
17,0.690617,Completo
17,0.69735,Completo
17,0.618398,Completo
17,0.609946,Completo
17,0.694233,Completo
17,0.682381,Completo
17,0.670825,Completo
17,0.687322,Completo
17,0.696088,Completo
18,0.73017,Completo
18,0.810699,Completo
18,0.822007,Completo
18,0.723141,Completo
18,0.728781,Completo
18,0.81225,Completo
18,0.733497,Completo
18,0.81845,Completo
18,0.809971,Completo
18,0.731443,Completo
18,0.822363,Completo
18,0.804464,Completo
18,0.820703,Completo
18,0.80735,Completo
18,0.82399,Completo
18,0.811203,Completo
18,0.824083,Completo
18,0.817757,Completo
18,0.821031,Completo
18,0.726445,Completo
18,0.727499,Completo
18,0.817124,Completo
18,0.802977,Completo
18,0.724094,Completo
18,0.821618,Completo
18,0.795679,Completo
18,0.73567,Completo
18,0.81444,Completo
18,0.724817,Completo
18,0.81034,Completo
18,0.726,Completo
18,0.814918,Completo
18,0.81491,Completo
18,0.733924,Completo
18,0.81365,Completo
18,0.821461,Completo
18,0.809884,Completo
18,0.7409,Completo
18,0.737524,Completo
18,0.730444,Completo
19,0.952105,Completo
19,0.959107,Completo
19,0.844931,Completo
19,0.951766,Completo
19,0.955613,Completo
19,0.880558,Completo
19,0.847049,Completo
19,0.961264,Completo
19,0.855234,Completo
19,0.956609,Completo
19,0.866672,Completo
19,0.969454,Completo
19,0.963754,Completo
19,0.960232,Completo
19,0.954564,Completo
19,0.943462,Completo
19,0.957566,Completo
19,0.857922,Completo
19,0.944617,Completo
19,0.873504,Completo
19,0.957398,Completo
19,0.835743,Completo
19,0.973169,Completo
19,0.965675,Completo
19,0.965912,Completo
19,0.948455,Completo
19,0.968239,Completo
19,0.851567,Completo
19,0.856244,Completo
19,0.856831,Completo
19,0.945545,Completo
19,0.955487,Completo
19,0.876586,Completo
19,0.970648,Completo
19,0.859846,Completo
19,0.83738,Completo
19,0.849191,Completo
19,0.974907,Completo
19,0.945543,Completo
19,0.965739,Completo
20,1.11335,Completo
20,1.11523,Completo
20,1.11295,Completo
20,1.10429,Completo
20,1.0915,Completo
20,1.00369,Completo
20,1.1117,Completo
20,1.12676,Completo
20,1.11002,Completo
20,1.12291,Completo
20,0.980745,Completo
20,1.11929,Completo
20,1.10802,Completo
20,1.0036,Completo
20,1.10791,Completo
20,1.13633,Completo
20,1.11539,Completo
20,1.12283,Completo
20,1.11064,Completo
20,1.00365,Completo
20,1.13512,Completo
20,1.11836,Completo
20,1.0137,Completo
20,1.11398,Completo
20,0.987804,Completo
20,0.983063,Completo
20,1.11234,Completo
20,1.11142,Completo
20,0.998495,Completo
20,1.11064,Completo
20,1.10672,Completo
20,1.11301,Completo
20,1.00173,Completo
20,1.1258,Completo
20,1.11391,Completo
20,1.12317,Completo
20,1.10732,Completo
20,1.12959,Completo
20,0.981356,Completo
20,1.11133,Completo
21,1.28753,Completo
21,1.28743,Completo
21,1.27623,Completo
21,1.27707,Completo
21,1.14641,Completo
21,1.19084,Completo
21,1.16527,Completo
21,1.25978,Completo
21,1.18739,Completo
21,1.15003,Completo
21,1.2872,Completo
21,1.27382,Completo
21,1.2779,Completo
21,1.15837,Completo
21,1.30225,Completo
21,1.27902,Completo
21,1.29554,Completo
21,1.12499,Completo
21,1.27631,Completo
21,1.28529,Completo
21,1.28159,Completo
21,1.29219,Completo
21,1.28798,Completo
21,1.18192,Completo
21,1.15393,Completo
21,1.27256,Completo
21,1.3024,Completo
21,1.26838,Completo
21,1.14859,Completo
21,1.28424,Completo
21,1.16,Completo
21,1.28618,Completo
21,1.13922,Completo
21,1.14212,Completo
21,1.27754,Completo
21,1.11842,Completo
21,1.13854,Completo
21,1.2767,Completo
21,1.271,Completo
21,1.14922,Completo
22,1.48402,Completo
22,1.46815,Completo
22,1.47689,Completo
22,1.46437,Completo
22,1.47508,Completo
22,1.46623,Completo
22,1.46304,Completo
22,1.4846,Completo
22,1.47811,Completo
22,1.49519,Completo
22,1.32569,Completo
22,1.4926,Completo
22,1.30543,Completo
22,1.31498,Completo
22,1.32334,Completo
22,1.49036,Completo
22,1.46677,Completo
22,1.31721,Completo
22,1.457,Completo
22,1.3342,Completo
22,1.45748,Completo
22,1.32449,Completo
22,1.34058,Completo
22,1.46076,Completo
22,1.46575,Completo
22,1.30022,Completo
22,1.47837,Completo
22,1.49424,Completo
22,1.47135,Completo
22,1.29852,Completo
22,1.33472,Completo
22,1.47688,Completo
22,1.33625,Completo
22,1.47267,Completo
22,1.48694,Completo
22,1.48511,Completo
22,1.33348,Completo
22,1.45576,Completo
22,1.49769,Completo
22,1.31639,Completo
23,1.50586,Completo
23,1.68927,Completo
23,1.50388,Completo
23,1.49049,Completo
23,1.52918,Completo
23,1.70113,Completo
23,1.50328,Completo
23,1.66994,Completo
23,1.70377,Completo
23,1.50437,Completo
23,1.6865,Completo
23,1.49183,Completo
23,1.65271,Completo
23,1.6783,Completo
23,1.50374,Completo
23,1.48851,Completo
23,1.68857,Completo
23,1.48881,Completo
23,1.70133,Completo
23,1.68522,Completo
23,1.50094,Completo
23,1.66659,Completo
23,1.6557,Completo
23,1.50409,Completo
23,1.48569,Completo
23,1.50649,Completo
23,1.67716,Completo
23,1.69003,Completo
23,1.71448,Completo
23,1.63331,Completo
23,1.51482,Completo
23,1.48861,Completo
23,1.49495,Completo
23,1.48001,Completo
23,1.50861,Completo
23,1.69231,Completo
23,1.66498,Completo
23,1.66668,Completo
23,1.5109,Completo
23,1.68389,Completo
24,1.69716,Completo
24,1.92875,Completo
24,1.91974,Completo
24,1.92192,Completo
