cantNod,Tiempo,Tipo
288,36.1097,OriginalConAGM
289,36.3395,OriginalConAGM
290,36.8948,OriginalConAGM
291,37.1786,OriginalConAGM
292,37.4246,OriginalConAGM
293,37.5814,OriginalConAGM
294,37.6622,OriginalConAGM
295,37.927,OriginalConAGM
296,38.2805,OriginalConAGM
297,38.5159,OriginalConAGM
298,38.7943,OriginalConAGM
299,39.1188,OriginalConAGM
