cantNod,Tiempo,Tipo
243,12.4126,OptimizadaConAGM
244,12.5049,OptimizadaConAGM
245,12.5876,OptimizadaConAGM
246,12.7156,OptimizadaConAGM
247,13.3825,OptimizadaConAGM
248,13.4934,OptimizadaConAGM
249,13.3535,OptimizadaConAGM
250,13.0951,OptimizadaConAGM
251,13.1842,OptimizadaConAGM
252,13.28,OptimizadaConAGM
253,13.3917,OptimizadaConAGM
254,13.5117,OptimizadaConAGM
255,13.5814,OptimizadaConAGM
256,13.7074,OptimizadaConAGM
257,13.833,OptimizadaConAGM
258,13.9131,OptimizadaConAGM
259,14.0108,OptimizadaConAGM
260,14.0889,OptimizadaConAGM
261,14.175,OptimizadaConAGM
262,14.1854,OptimizadaConAGM
263,14.0611,OptimizadaConAGM
264,13.9958,OptimizadaConAGM
265,13.8726,OptimizadaConAGM
266,13.9227,OptimizadaConAGM
267,13.9573,OptimizadaConAGM
268,14.0654,OptimizadaConAGM
269,14.1608,OptimizadaConAGM
270,14.2489,OptimizadaConAGM
271,14.3924,OptimizadaConAGM
272,14.4641,OptimizadaConAGM
273,14.5686,OptimizadaConAGM
274,15.0705,OptimizadaConAGM
275,15.5863,OptimizadaConAGM
276,16.0902,OptimizadaConAGM
277,16.5966,OptimizadaConAGM
278,17.1507,OptimizadaConAGM
279,17.6549,OptimizadaConAGM
280,18.1649,OptimizadaConAGM
281,18.4768,OptimizadaConAGM
282,18.6476,OptimizadaConAGM
283,18.7345,OptimizadaConAGM
284,18.8575,OptimizadaConAGM
285,19.0252,OptimizadaConAGM
286,19.1571,OptimizadaConAGM
287,19.2801,OptimizadaConAGM
288,19.4169,OptimizadaConAGM
289,19.5212,OptimizadaConAGM
290,19.6181,OptimizadaConAGM
291,19.731,OptimizadaConAGM
292,19.8491,OptimizadaConAGM
293,19.9686,OptimizadaConAGM
294,20.0845,OptimizadaConAGM
295,20.1986,OptimizadaConAGM
296,20.2922,OptimizadaConAGM
297,20.4511,OptimizadaConAGM
298,20.6098,OptimizadaConAGM
299,20.7572,OptimizadaConAGM
